Demographics.Aged 1 to 20 Years[1],1905.627434,1933.076375,1958.287198,1978.301033,1997.006943,2016.920584,2038.66927,2063.106901,2087.756517,2110.571486,2132.107194,2153.670731,2174.405814,2192.78728,2209.922076,2227.325217,2245.437879,2263.245025,2279.691465,2293.523108,2304.471306,2313.898096,2322.014292,2329.590202,2336.93133,2342.943644,2347.417599,2350.233928,2353.681498,2358.377692,2363.169492,2370.486253,2381.607633,2395.66875,2411.358347,2427.196518,2442.967828,2458.975598,2475.144912,2489.270229,2499.887061,2507.174989,,,,Mp,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Aged 20 to 40 Years[1],1280.151947,1309.891856,1344.62802,1387.511284,1432.080164,1475.179507,1515.939326,1552.917704,1589.918243,1627.214616,1663.470803,1698.382795,1729.798505,1758.746203,1786.067609,1810.434076,1832.937937,1853.818067,1874.752215,1899.583781,1927.866275,1958.245082,1986.227786,2006.979707,2025.860985,2047.538622,2072.025353,2099.642464,2125.667549,2149.577009,2173.683815,2195.166435,2213.735448,2230.933488,2247.484941,2264.756419,2282.759491,2300.872843,2318.325198,2333.814035,2347.612536,2359.735825,,,,Mp,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Aged 40 to 60 Years[1],762.994167,775.365667,787.023695,797.51395,807.623211,817.968281,830.369316,845.803815,862.7939265,881.5179475,902.5303035,925.7512125,951.2597355,977.898858,1005.592818,1034.611552,1063.470833,1093.09281,1123.125716,1151.463462,1178.974203,1206.538675,1238.916164,1279.315293,1321.591606,1362.324606,1400.460814,1434.898366,1469.405021,1504.407516,1538.329429,1571.232405,1601.859165,1630.838493,1658.153462,1682.623195,1705.486751,1726.593827,1747.532275,1772.156758,1799.515202,1827.764109,,,,Mp,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Aged 60 to 65 Years[1],116.650157,120.3811195,124.958029,130.2751715,135.4302515,139.6037295,143.443013,147.51838,151.4789705,155.187214,158.785929,161.8377805,164.2652215,166.296139,168.0329015,170.0034745,172.8753935,176.463174,180.135792,183.5382835,186.5465225,188.9814695,190.427842,191.2974525,192.57585,194.3295195,198.1403865,205.4874495,215.0845345,226.19714,238.8454275,251.149395,262.390542,273.0961715,283.274312,292.9911095,301.3621445,308.916143,315.6645655,319.586541,321.1153375,321.93845,,,,Mp,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Aged 65 to 75 Years[1],176.2967635,178.175672,179.380281,180.3451885,181.98354,184.862935,188.532772,192.3776655,196.7816635,201.8258495,207.580288,214.389403,222.000614,230.0583085,237.6812505,244.3783145,250.33974,255.9486795,261.208309,266.137055,271.2694075,276.763426,282.428055,287.927579,293.0511255,298.0779395,303.290709,308.1304575,312.5028895,317.0705525,321.843795,328.1125525,336.847325,347.2288385,359.319731,373.1241535,388.261796,405.282494,423.548842,442.4684065,461.6387225,477.996753,,,,Mp,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Aged over 75 Years[1],84.0616195,87.0503365,90.1402955,93.354952,96.641855,99.9562,103.2554795,106.747829,110.3007425,113.782863,116.8161985,119.0700555,120.9369025,122.759789,125.1595695,128.569589,132.573129,136.8243775,141.595237,146.7163185,151.987214,157.64162,163.537402,169.577469,175.848366,182.252183,188.479827,194.508065,200.490266,206.520848,212.7677355,219.3694335,226.18693,233.0438885,239.832003,246.59652,253.3740765,259.760906,265.884013,272.183732,277.838835,283.275844,,,,Mp/Year,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Deaths 0 years[1],10.147477,10.069184,10.026248,9.931527,9.850247,9.771398,9.693544,9.568234,9.496449,9.281576,9.18233,8.929694,8.679204,8.44433,8.271417,8.097466,7.907524,7.702731,7.534168,7.292478,7.122962,6.923976,6.717427,6.489807,6.301004,6.09009,5.892785,5.729294,5.581001,5.408623,5.254059,5.089057,4.953744,4.80089,4.638505,4.488802,4.358572,4.219017,4.086913,3.964486,3.833912,3.745591,,,,Mp/Year,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Deaths 1 to 20 years[1],7.653401,7.534441,7.447742,7.498502,7.425339,7.344562,7.187525,7.07415,7.150059,6.887796,6.838115,6.887812,6.743332,6.590429,6.535752,6.356649,6.264545,6.137195,6.107388,5.830295,5.644586,5.491799,5.344425,5.172579,5.101055,4.89399,4.690259,4.538883,4.474291,4.242864,4.145297,3.96694,3.857849,3.748842,3.649221,3.560194,3.458781,3.367642,3.291256,3.219795,3.136084,3.145099,,,,Mp/Year,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Deaths 20 to 40 years[1],3.982272,4.001962,4.029553,4.0789,4.140629,4.182157,4.192032,4.272167,4.355858,4.313627,4.404718,4.463461,4.540521,4.616802,4.882509,4.677782,4.709578,4.696883,4.787287,4.78603,4.784835,4.821477,4.83551,4.840525,4.860181,4.786276,4.715396,4.689007,4.697511,4.581791,4.524166,4.414357,4.347206,4.260724,4.188711,4.141967,4.114923,4.093213,4.062187,4.044827,4.084458,4.5093,,,,Mp/Year,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Deaths 40 to 60 years[1],6.592737,6.590889,6.593954,6.633718,6.643496,6.63395,6.556883,6.584202,6.642116,6.634011,6.720947,6.826745,6.919961,7.088042,7.339973,7.333683,7.402578,7.432311,7.520994,7.63121,7.731318,7.816942,7.954626,8.13163,8.305583,8.436487,8.500643,8.610103,8.776531,8.789031,8.85704,8.880242,8.925687,8.971878,8.999839,9.052171,9.092579,9.127817,9.113994,9.153595,10.143478,11.513744,,,,Mp/Year,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Deaths 60 to 65 years[1],2.632904,2.659046,2.709596,2.78972,2.856893,2.901758,2.912258,2.956303,3.020478,3.047141,3.109257,3.16293,3.187826,3.233663,3.26105,3.238787,3.241758,3.240463,3.251757,3.290985,3.310229,3.29105,3.27803,3.240914,3.194937,3.163592,3.144801,3.207182,3.317864,3.427035,3.574527,3.70102,3.814184,3.92826,4.014016,4.111157,4.179814,4.251493,4.288322,4.310807,4.841674,5.448958,,,,Mp/Year,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Deaths 65 to 75 years[1],6.378693,6.374755,6.363786,6.392224,6.379443,6.416582,6.387272,6.398053,6.461174,6.507196,6.661627,6.853024,7.021827,7.279615,7.465007,7.588688,7.696595,7.741664,7.781439,7.884205,7.942697,7.944954,8.022832,8.090878,8.095299,8.140406,8.113214,8.163511,8.210163,8.168539,8.171422,8.15045,8.193691,8.263108,8.374547,8.567905,8.786128,9.124687,9.441674,9.822832,11.29301,12.806641,,,,Mp/Year,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Deaths over 75 years[1],9.929129,10.157908,10.391081,10.809289,11.045239,11.435031,11.557588,11.780978,12.158041,12.392845,12.702701,12.958393,13.088947,13.516155,13.76353,14.062407,14.296192,14.50793,14.778731,15.281406,15.563192,15.805084,16.328597,16.892139,17.106988,17.702515,17.958753,18.453836,18.980301,19.292306,19.802683,20.191734,20.697422,21.060745,21.352736,21.970838,22.209818,22.782089,23.067329,23.422183,25.841692,28.078821,,,,Mp/Year,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Population[1],4444.007706,4524.627659,4607.984871,4691.884238,4775.836074,4861.730613,4950.06334,5040.984495,5132.293974,5223.704308,5316.175862,5406.245868,5492.686093,5577.433523,5660.727993,5743.219454,5825.145298,5906.481261,5987.31248,6067.758458,6148.898975,6230.746983,6312.40736,6393.898365,6475.751478,6558.176119,6641.416218,6725.948545,6811.597272,6898.305908,6985.603105,7073.125425,7161.697921,7250.59337,7339.013419,7426.597537,7513.474238,7599.822404,7683.789828,7764.951033,7840.95288,7909.295152,,,,Mp,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.fertility[1],3.75,3.72,3.71,3.58,3.55,3.52,3.51,3.48,3.39,3.35,3.31,3.13,3.04,2.98,2.93,2.88,2.83,2.79,2.76,2.73,2.73,2.7,2.67,2.65,2.64,2.62,2.61,2.61,2.61,2.61,2.59,2.57,2.59,2.56,2.55,2.52,2.53,2.5,2.44,2.41,2.35,2.32,,,,dmnl,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Births[1],126.793222,129.15254,132.51306,130.982626,133.397031,135.419518,138.419612,140.544952,139.993375,141.17668,142.451012,137.391599,135.753655,134.692831,134.185338,133.673134,133.052993,132.597541,132.286772,132.364211,134.014028,133.87773,134.020459,134.302047,135.228145,135.800237,136.909897,138.562817,140.164401,141.200888,141.63332,142.134919,144.19406,143.421589,143.670855,142.608081,143.2389,142.624116,139.628713,137.984248,135.132602,133.974696,,,,Mp/Year,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.Total Deaths[1],47.316613,47.388185,47.56196,48.13388,48.341286,48.685438,48.487102,48.634087,49.284175,49.064192,49.619695,50.082059,50.181618,50.769036,51.519238,51.355462,51.51877,51.459177,51.761764,51.996609,52.099819,52.095282,52.481447,52.858472,52.965047,53.213356,53.015851,53.391816,54.037662,53.910189,54.329194,54.3938,54.789783,55.034447,55.217575,55.893034,56.200615,56.965958,57.351675,57.938525,63.174308,69.248154,,,,Mp/Year,https://population.un.org/wpp/Download/Standard/MostUsed/,Creative Commons license CC BY 3.0 IGO (http://creativecommons.org/licenses/by/3.0/igo/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demographics.female population literacy percentage[1],59.08,59.99,60.67,61.54,62.38,63.14,63.84,64.67,66.76,67.43,67.9,68.62,69.08,69.53,70.04,70.56,71.07,73.85,75.01,75.43,75.61,76.04,76.43,76.97,77.42,77.31,77.8,78.23,78.62,78.99,79.96,80.25,80.7,80.84,81.52,81.79,82.35,82.66,82.81,83.02,83.33,83.51,83.78,,,dmnl,World Bank December 2023,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land use.Forest land[1],,,,,,,,,,,4231.591372,4228.595032,4220.756642,4212.918252,4205.079862,4197.241472,4189.403082,4181.564692,4173.726302,4165.887912,4158.049522,4152.876264,4147.703007,4142.529749,4137.356491,4132.183233,4127.009975,4121.836718,4116.66346,4111.490202,4106.316944,4101.82705,4097.337157,4092.847263,4088.35737,4083.867476,4080.603542,4073.757185,4068.923274,4063.84308,4058.93081,,,,,Mha,https://www.fao.org/faostat/en/#data/RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crop.Crop Production[1],7905.945305,8370.818034,8850.50578,8713.724936,9220.242199,9323.77233,9387.840707,9486.055453,9413.16383,9927.377529,10155.31198,10078.16631,10276.22212,10016.83399,10207.42693,10323.92659,10871.83998,10943.38332,10975.97915,10959.89339,10917.82012,11029.64994,11112.12681,11329.38716,11760.41351,11735.71441,11932.24049,12539.65695,13072.68131,12962.81223,13401.39791,14067.04377,14169.63086,14784.91247,15013.62442,15050.36752,15365.7751,15772.39446,15825.19858,15981.38999,16027.71348,,,,,Pcal/Year,Jannes FAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crop.cropland net primary production[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,,,,,,,,,,,,GtC/year,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2015GB005119,"Wolf et al. (2015), doi: 10.1002/2015GB005119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food Demand.Crop Demand For Food[1],3233.665341,3313.481506,3423.49873,3550.286811,3619.257203,3674.457381,3752.592879,3847.270822,3941.711713,4032.63443,4072.444811,4109.899813,4191.609858,4259.673102,4351.936184,4441.906729,4533.648464,4614.494619,4690.767764,4760.527695,4839.28333,4889.572959,4941.963802,4998.937822,5072.303611,5148.733555,5230.753718,5320.781627,5419.192545,5477.397747,5707.494542,5804.28948,5921.323643,6007.311233,6114.785246,6193.510943,6291.914396,6410.930436,6483.920278,6568.574514,6691.650159,,,,,Pcal/Year,Jannes FAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
